id,2,,,,,,,,,
ChemSpider ID,3175,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.05,0.1,,,,,,,,
log k,1.082752289,0.725506194,,,,,,,,
,,,,,,,,,,
id,910,,,,,,,,,
Names,N-Methyl-beta-carboline-3-carboxamide,,,,,,,,,
SMILES,CNC(=O)c1cc2c3ccccc3[nH]c2cn1,,,,,,,,,
InChI,"InChI=1S/C13H11N3O/c1-14-13(17)11-6-9-8-4-2-3-5-10(8)16-12(9)7-15-11/h2-7,16H,1H3,(H,14,17)",,,,,,,,,
InChIKey,QMCOPDWHWYSJSA-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,"N-methyl-9H-pyrido[5,4-b]indole-3-carboxamide",,,,,,,,,
PubChem ID,4375,,,,,,,,,
ChemSpider ID,4222,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.05,0.1,0.2,0.3,0.4,0.5,0.6,,,
log k,1.958997404,1.330190917,0.553321828,0.094853366,-0.193310931,-0.385851509,-0.42714728,,,
,,,,,,,,,,
id,912,,,,,,,,,
Names,Furosemide,4-chloro-2-(furan-2-ylmethylamino)-5-sulfinamoyloxybenzoic acid,,,,,,,,
SMILES,c1cc(oc1)CNc2cc(c(cc2C(=O)O)OS(=O)N)Cl,,,,,,,,,
InChI,"InChI=1S/C12H11ClN2O5S/c13-9-5-10(15-6-7-2-1-3-19-7)8(12(16)17)4-11(9)20-21(14)18/h1-5,15H,6,14H2,(H,16,17)",,,,,,,,,
InChIKey,PJALBCRHHXTHAF-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,4-chloro-2-(furan-2-ylmethylamino)-5-sulfinamoyloxybenzoic acid,,,,,,,,,
PubChem ID,6603849,,,,,,,,,
ChemSpider ID,5036157,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.5,0.6,0.7,0.8,,,,,,
log k,2.126738724,1.528770427,1.144996241,0.81666886,,,,,,
,,,,,,,,,,
id,914,,,,,,,,,
Names,5-fluoro-5'-deoxyuridine,Doxifluridine,5-fluoro-5'-deoxyuridine,Furtulon,5'-Deoxy-5-fluorouridine,,,,,
SMILES,C[C@@H]1[C@H]([C@H]([C@@H](O1)n2cc(c(=O)[nH]c2=O)F)O)O,,,,,,,,,
InChI,"InChI=1S/C9H11FN2O5/c1-3-5(13)6(14)8(17-3)12-2-4(10)7(15)11-9(12)16/h2-3,5-6,8,13-14H,1H3,(H,11,15,16)/t3-,5-,6-,8-/m1/s1",,,,,,,,,
InChIKey,ZWAOHEXOSAUJHY-ZIYNGMLESA-N,,,,,,,,,
IUPAC Name,"1-[(2R,3R,4S,5R)-3,4-dihydroxy-5-methyloxolan-2-yl]-5-fluoropyrimidine-2,4-dione",,,,,,,,,
PubChem ID,18343,,,,,,,,,
ChemSpider ID,17322,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.2,0.3,0.4,0.5,,,,,,
log k,0.979786221,0.139234328,-0.518630388,-0.889301703,,,,,,
,,,,,,,,,,
id,915,,,,,,,,,
Names,Furafylline,Furafylline [INN],Furafilina [Spanish],Furafyllinum [Latin],,,,,,
SMILES,Cc1[nH]c2c(n1)n(c(=O)n(c2=O)C)Cc3ccco3,,,,,,,,,
InChI,"InChI=1S/C12H12N4O3/c1-7-13-9-10(14-7)16(6-8-4-3-5-19-8)12(18)15(2)11(9)17/h3-5H,6H2,1-2H3,(H,13,14)",,,,,,,,,
InChIKey,KGQZGCIVHYLPBH-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,"3-(furan-2-ylmethyl)-1,8-dimethyl-7H-purine-2,6-dione",,,,,,,,,
PubChem ID,3433,,,,,,,,,
ChemSpider ID,3315,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.05,0.1,0.2,0.4,0.5,,,,,
log k,2.009315754,1.34180977,0.494588057,-0.290675465,-0.588271707,,,,,
,,,,,,,,,,
id,916,,,,,,,,,
Names,Ganciclovir,Cytovene,Gancyclovir,Vitrasert,,,,,,
SMILES,c1nc2c(=O)[nH]c(nc2n1COC(CO)CO)N,,,,,,,,,
InChI,"InChI=1S/C9H13N5O4/c10-9-12-7-6(8(17)13-9)11-3-14(7)4-18-5(1-15)2-16/h3,5,15-16H,1-2,4H2,(H3,10,12,13,17)",,,,,,,,,
InChIKey,IRSCQMHQWWYFCW-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,"2-amino-9-(1,3-dihydroxypropan-2-yloxymethyl)-3H-purin-6-one",,,,,,,,,
PubChem ID,3454,,,,,,,,,
ChemSpider ID,3336,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.05,0.1,0.2,,,,,,,
log k,-0.476121727,-1.175055992,-1.997823081,,,,,,,
,,,,,,,,,,
id,959,,,,,,,,,
Names,Gabapentin,2-[1-(azaniumylmethyl)cyclohexyl]acetate,2-[1-(ammoniomethyl)cyclohexyl]acetate,,,,,,,
SMILES,C1CCC(CC1)(CC(=O)O)CN,,,,,,,,,
InChI,"InChI=1S/C9H17NO2/c10-7-9(6-8(11)12)4-2-1-3-5-9/h1-7,10H2,(H,11,12)",,,,,,,,,
InChIKey,UGJMXCAKCUNAIE-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,"2-[1-(aminomethyl)cyclohexyl]acetic acid2-[1-(azaniumylmethyl)cyclohexyl]acetate",,,,,,,,,
PubChem ID,6919078,,,,,,,,,
ChemSpider ID,3328,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.05,0.1,0.2,0.3,,,,,,
log k,0.801265211,0.310259742,-0.48593972,-1.136040743,,,,,,
,,,,,,,,,,
id,960,,,,,,,,,
Names,Haloperidol,Haldol,Eukystol,Serenace,Aloperidin,,,,,
SMILES,c1cc(ccc1C(=O)CCCN2CCC(CC2)(c3ccc(cc3)Cl)O)F,,,,,,,,,
InChI,"InChI=1S/C21H23ClFNO2/c22-18-7-5-17(6-8-18)21(26)11-14-24(15-12-21)13-1-2-20(25)16-3-9-19(23)10-4-16/h3-10,26H,1-2,11-15H2",,,,,,,,,
InChIKey,LNEPOXFFQSENCJ-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,4-[4-(4-chlorophenyl)-4-hydroxypiperidin-1-yl]-1-(4-fluorophenyl)butan-1-one,,,,,,,,,
PubChem ID,3559,,,,,,,,,
ChemSpider ID,3438,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.2,0.3,0.4,0.5,,,,,,
log k,1.418859024,0.525704354,-0.167491087,-0.571391172,,,,,,
,,,,,,,,,,
id,967,,,,,,,,,
Names,Ipratropium bromide,"[(1R)-2-hydroxy-1-phenylethyl] (1R,5S)-8-methyl-8-propan-2-yl-8-azoniabicyclo[3.2.1]octane-3-carboxylate",,,,,,,,
SMILES,CC(C)[N+]1([C@@H]2CC[C@H]1CC(C2)C(=O)O[C@@H](CO)c3ccccc3)C,,,,,,,,,
InChI,"InChI=1S/C20H30NO3/c1-14(2)21(3)17-9-10-18(21)12-16(11-17)20(23)24-19(13-22)15-7-5-4-6-8-15/h4-8,14,16-19,22H,9-13H2,1-3H3/q+1/t16?,17-,18+,19-,21?/m0/s1",,,,,,,,,
InChIKey,JQWQIOQHLSYJGI-VZLAHBCRSA-N,,,,,,,,,
IUPAC Name,"[(1R)-2-hydroxy-1-phenylethyl] (1R,5S)-8-methyl-8-propan-2-yl-8-azoniabicyclo[3.2.1]octane-3-carboxylate",,,,,,,,,
PubChem ID,6603883,,,,,,,,,
ChemSpider ID,5036191,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.05,0.1,0.2,0.3,0.4,,,,,
log k,1.658798796,1.03484183,0.113607471,-0.489777089,-0.754487332,,,,,
,,,,,,,,,,
id,969,,,,,,,,,
Names,DL-Homatropine hydrobromide,Homatropine,Homotropine,DL-Homatropine hydrobromide,,,,,,
SMILES,CN1C2CCC1CC(C2)OC(=O)C(c3ccccc3)O,,,,,,,,,
InChI,"InChI=1S/C16H21NO3/c1-17-12-7-8-13(17)10-14(9-12)20-16(19)15(18)11-5-3-2-4-6-11/h2-6,12-15,18H,7-10H2,1H3",,,,,,,,,
InChIKey,ZTVIKZXZYLEVOL-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,(8-methyl-8-azabicyclo[3.2.1]octan-3-yl) 2-hydroxy-2-phenylacetate,,,,,,,,,
PubChem ID,3623,,,,,,,,,
ChemSpider ID,3497,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.05,0.1,0.2,0.3,,,,,,
log k,1.045448593,0.504566554,-0.321129471,-0.842836084,,,,,,
,,,,,,,,,,
id,970,,,,,,,,,
Names,Hydralazine hydrochloride,Hydralazine,1-Hydrazinophthalazine,Apresolin,Hydralazin,Hypophthalin,,,,
SMILES,c1ccc2c(c1)cnnc2NN,,,,,,,,,
InChI,"InChI=1S/C8H8N4/c9-11-8-7-4-2-1-3-6(7)5-10-12-8/h1-5H,9H2,(H,11,12)",,,,,,,,,
InChIKey,RPTUSVTUFVMDQK-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,phthalazin-1-ylhydrazine,,,,,,,,,
PubChem ID,3637,,,,,,,,,
ChemSpider ID,3511,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.05,0.1,0.2,,,,,,,
log k,0.040849024,-0.498362382,-1.48593972,,,,,,,
,,,,,,,,,,
id,971,,,,,,,,,
Names,Hydrocortisone,Cortisol,Cetacort,Cortef,Kendall's compound F,,,,,
SMILES,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O,,,,,,,,,
InChI,"InChI=1S/C21H30O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h9,14-16,18,22,24,26H,3-8,10-11H2,1-2H3/t14-,15-,16-,18+,19-,20-,21-/m0/s1",,,,,,,,,
InChIKey,JYGXADMDTFJGBT-VWUMJDOOSA-N,,,,,,,,,
IUPAC Name,"(8S,9S,10R,11S,13S,14S,17R)-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one",,,,,,,,,
PubChem ID,5754,,,,,,,,,
ChemSpider ID,5551,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.2,0.3,0.4,0.5,0.6,,,,,
log k,1.284345698,0.514405555,0.036628895,-0.232572615,-0.41000452,,,,,
,,,,,,,,,,
id,976,,,,,,,,,
Names,Ibudilast,Ibudilastum,Ketas,,,,,,,
SMILES,CC(C)c1c(c2ccccn2n1)C(=O)C(C)C,,,,,,,,,
InChI,"InChI=1S/C14H18N2O/c1-9(2)13-12(14(17)10(3)4)11-7-5-6-8-16(11)15-13/h5-10H,1-4H3",,,,,,,,,
InChIKey,ZJVFLBOZORBYFE-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,"2-methyl-1-(2-propan-2-ylpyrazolo[1,5-a]pyridin-3-yl)propan-1-one",,,,,,,,,
PubChem ID,3671,,,,,,,,,
ChemSpider ID,3543,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.3,0.4,0.5,0.6,0.7,0.8,,,,
log k,1.596381739,1.107481319,0.757667548,0.483421194,0.258278015,0.057991947,,,,
,,,,,,,,,,
id,977,,,,,,,,,
Names,Idarubicin,Idamycin,Idarubicina,Idarubicine,Idarubicinum,,,,,
SMILES,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](Cc3c2c(c4c(c3O)C(=O)c5ccccc5C4=O)O)(C(=O)C)O)N)O,,,,,,,,,
InChI,"InChI=1S/C26H27NO9/c1-10-21(29)15(27)7-17(35-10)36-16-9-26(34,11(2)28)8-14-18(16)25(33)20-19(24(14)32)22(30)12-5-3-4-6-13(12)23(20)31/h3-6,10,15-17,21,29,32-34H,7-9,27H2,1-2H3/t10-,15-,16-,17-,21+,26-/m0/s1",,,,,,,,,
InChIKey,XDXDZDZNSLXDNA-TZNDIEGXSA-N,,,,,,,,,
IUPAC Name,"(7S,9S)-9-acetyl-7-[(2R,4S,5S,6S)-4-amino-5-hydroxy-6-methyloxan-2-yl]oxy-6,9,11-trihydroxy-8,10-dihydro-7H-tetracene-5,12-dione",,,,,,,,,
PubChem ID,42890,,,,,,,,,
ChemSpider ID,39117,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.2,0.3,0.4,0.5,,,,,,
log k,1.803906399,0.639257563,-0.258060922,-0.627507114,,,,,,
,,,,,,,,,,
id,982,,,,,,,,,
Names,Harmane,Harman,Harmane,Aribine,Aribin,Passiflorin,,,,
SMILES,Cc1c2c(ccn1)c3ccccc3[nH]2,,,,,,,,,
InChI,"InChI=1S/C12H10N2/c1-8-12-10(6-7-13-8)9-4-2-3-5-11(9)14-12/h2-7,14H,1H3",,,,,,,,,
InChIKey,PSFDQSOCUJVVGF-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,"1-Methyl-9H-pyrido[3,4-b]indole",,,,,,,,,
PubChem ID,5281404,,,,,,,,,
ChemSpider ID,4444755,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.05,0.1,0.2,0.3,0.4,,,,,
log k,1.602877242,0.96069675,0.06083979,-0.570361549,-1.093421685,,,,,
,,,,,,,,,,
id,983,,,,,,,,,
Names,(+)-Hydrastine,Hydrastine,l-Hydrastine,beta-Hydrastine,(-)-Hydrastine,"(1R,9S)-(-)-beta-Hydrastine",,,,
SMILES,CN1CCc2cc3c(cc2[C@@H]1[C@@H]4c5ccc(c(c5C(=O)O4)OC)OC)OCO3,,,,,,,,,
InChI,"InChI=1S/C21H21NO6/c1-22-7-6-11-8-15-16(27-10-26-15)9-13(11)18(22)19-12-4-5-14(24-2)20(25-3)17(12)21(23)28-19/h4-5,8-9,18-19H,6-7,10H2,1-3H3/t18-,19+/m1/s1",,,,,,,,,
InChIKey,JZUTXVTYJDCMDU-MOPGFXCFSA-N,,,,,,,,,
IUPAC Name,"(3S)-6,7-dimethoxy-3-[(5R)-6-methyl-7,8-dihydro-5H-[1,3]dioxolo[4,5-g]isoquinolin-5-yl]-3H-2-benzofuran-1-one",,,,,,,,,
PubChem ID,197835,,,,,,,,,
ChemSpider ID,171234,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.05,0.1,0.2,0.3,0.4,0.5,,,,
log k,2.066096066,1.342982339,0.384004231,-0.332778772,-0.750999004,-1.223425138,,,,
,,,,,,,,,,
id,985,,,,,,,,,
Names,"Hexahydro-sila-difenidol hydrochloride, p-fluoro analog",4-fluorohexahydrosiladifenidol,p-Fluorohexahydrosiladyphenidol,,,,,,,
SMILES,c1cc(ccc1F)[Si](CCCN2CCCCC2)(C3CCCCC3)O,,,,,,,,,
InChI,"InChI=1S/C20H32FNOSi/c21-18-10-12-20(13-11-18)24(23,19-8-3-1-4-9-19)17-7-16-22-14-5-2-6-15-22/h10-13,19,23H,1-9,14-17H2",,,,,,,,,
InChIKey,ZNSZQJHTFRQUPD-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,cyclohexyl-(4-fluorophenyl)-hydroxy-(3-piperidin-1-ylpropyl)silane,,,,,,,,,
PubChem ID,3603,,,,,,,,,
ChemSpider ID,3477,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.2,0.3,0.4,0.5,0.6,,,,,
log k,2.168204964,1.142957692,0.345911009,-0.21173938,-0.724631995,,,,,
,,,,,,,,,,
id,987,,,,,,,,,
Names,2-Iodomelatonin,n-[2-(2-iodo-5-methoxy-1h-indol-3-yl)ethyl]acetamide,Iodomelatonin,"Acetamide, N-(2-(2-iodo-5-methoxy-1H-indol-3-yl)ethyl)-, (3beta)-",,,,,,
SMILES,CC(=O)NCCc1c2cc(ccc2[nH]c1I)OC,,,,,,,,,
InChI,"InChI=1S/C13H15IN2O2/c1-8(17)15-6-5-10-11-7-9(18-2)3-4-12(11)16-13(10)14/h3-4,7,16H,5-6H2,1-2H3,(H,15,17)",,,,,,,,,
InChIKey,FJDDSMSDZHURBJ-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,N-[2-(2-iodo-5-methoxy-1H-indol-3-yl)ethyl]acetamide,,,,,,,,,
PubChem ID,115348,,,,,,,,,
ChemSpider ID,103191,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.3,0.4,0.5,0.6,0.7,0.8,,,,
log k,1.807383105,1.114212682,0.641517219,0.290217126,0.010465434,-0.245091454,,,,
,,,,,,,,,,
id,989,,,,,,,,,
Names,6-Hydroxymelatonin,3-(N-Acetylaminoethyl)-6-hydroxy-5-methoxyindole,,,,,,,,
SMILES,CC(=O)NCCc1c[nH]c2c1cc(c(c2)O)OC,,,,,,,,,
InChI,"InChI=1S/C13H16N2O3/c1-8(16)14-4-3-9-7-15-11-6-12(17)13(18-2)5-10(9)11/h5-7,15,17H,3-4H2,1-2H3,(H,14,16)",,,,,,,,,
InChIKey,OMYMRCXOJJZYKE-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,N-[2-(6-hydroxy-5-methoxy-1H-indol-3-yl)ethyl]acetamide,,,,,,,,,
PubChem ID,1864,,,,,,,,,
ChemSpider ID,1794,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.05,0.1,0.2,0.3,0.4,0.5,,,,
log k,1.490593371,0.87114217,0.116697607,-0.304445173,-0.678448337,-0.903089987,,,,
,,,,,,,,,,
id,991,,,,,,,,,
Names,Hydrochlorothiazide,Dichlotride,Hydrosaluric,Hypothiazide,Esidrex,,,,,
SMILES,c1c2c(cc(c1Cl)S(=O)(=O)N)S(=O)(=O)NCN2,,,,,,,,,
InChI,"InChI=1S/C7H8ClN3O4S2/c8-4-1-5-7(2-6(4)16(9,12)13)17(14,15)11-3-10-5/h1-2,10-11H,3H2,(H2,9,12,13)",,,,,,,,,
InChIKey,JZUFKLXOESDKRF-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,"6-chloro-1,1-dioxo-3,4-dihydro-2H-benzo[e][1,2,4]thiadiazine-7-sulfonamide",,,,,,,,,
PubChem ID,3639,,,,,,,,,
ChemSpider ID,3513,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.05,0.1,,,,,,,,
log k,0.88757106,0.561744006,,,,,,,,
,,,,,,,,,,
id,993,,,,,,,,,
Names,(±)-7-Hydroxy-DPAT hydrobromide,"7-Hydroxy-2-N,N-dipropylaminotetralin",,,,,,,,
SMILES,CCCN(CCC)C1CCc2ccc(cc2C1)O,,,,,,,,,
InChI,"InChI=1S/C16H25NO/c1-3-9-17(10-4-2)15-7-5-13-6-8-16(18)12-14(13)11-15/h6,8,12,15,18H,3-5,7,9-11H2,1-2H3",,,,,,,,,
InChIKey,BLYMJBIZMIGWFK-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,"7-(dipropylamino)-5,6,7,8-tetrahydronaphthalen-2-ol",,,,,,,,,
PubChem ID,1219,,,,,,,,,
ChemSpider ID,1182,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.05,0.1,0.2,0.3,0.4,0.5,,,,
log k,1.848020311,1.19340093,0.313898922,-0.311357167,-0.713210443,-1.223425138,,,,
,,,,,,,,,,
id,994,,,,,,,,,
Names,2-(4-(3-(4-acetyl-3-hydroxy-2-propylphenoxy)propoxy)phenoxy)acetic acid,,,,,,,,,
SMILES,CCCc1c(ccc(c1O)C(=O)C)OCCCOc2ccc(cc2)OCC(=O)O,,,,,,,,,
InChI,"InChI=1S/C22H26O7/c1-3-5-19-20(11-10-18(15(2)23)22(19)26)28-13-4-12-27-16-6-8-17(9-7-16)29-14-21(24)25/h6-11,26H,3-5,12-14H2,1-2H3,(H,24,25)",,,,,,,,,
InChIKey,HBBVCKCCQCQCTJ-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,2-[4-[3-(4-acetyl-3-hydroxy-2-propylphenoxy)propoxy]phenoxy]acetic acid,,,,,,,,,
PubChem ID,6603901,,,,,,,,,
ChemSpider ID,5036209,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.4,0.5,0.6,0.7,0.8,,,,,
log k,1.701484421,1.089770765,0.640367378,0.28849279,-0.001172186,,,,,
,,,,,,,,,,
id,1019,,,,,,,,,
Names,3-Isobutyl-1-methylxanthine,3-Isobutyl-1-methylxanthine,Isobutylmethylxanthine,Methylisobutylxanthine,,,,,,
SMILES,CC(C)Cn1c2c(c(=O)n(c1=O)C)[nH]cn2,,,,,,,,,
InChI,"InChI=1S/C10H14N4O2/c1-6(2)4-14-8-7(11-5-12-8)9(15)13(3)10(14)16/h5-6H,4H2,1-3H3,(H,11,12)",,,,,,,,,
InChIKey,APIXJSLKIYYUKG-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,"1-methyl-3-(2-methylpropyl)-7H-purine-2,6-dione",,,,,,,,,
PubChem ID,3758,,,,,,,,,
ChemSpider ID,3627,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.05,0.1,0.2,0.3,0.4,0.5,,,,
log k,2.078506817,1.436553532,0.598471901,0.103086546,-0.238960136,-0.386358136,,,,
,,,,,,,,,,
id,1020,,,,,,,,,
Names,Iproniazid phosphate,Iproniazid,Marsilid,Iproniazide,Iprazid,Rivivol,,,,
SMILES,CC(C)NNC(=O)c1ccncc1,,,,,,,,,
InChI,"InChI=1S/C9H13N3O/c1-7(2)11-12-9(13)8-3-5-10-6-4-8/h3-7,11H,1-2H3,(H,12,13)",,,,,,,,,
InChIKey,NYMGNSNKLVNMIA-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,N'-propan-2-ylpyridine-4-carbohydrazide,,,,,,,,,
PubChem ID,3748,,,,,,,,,
ChemSpider ID,3617,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.05,0.1,0.2,0.3,0.4,,,,,
log k,0.4115036,-0.106340179,-0.637555703,-0.88614527,-1.037894993,,,,,
,,,,,,,,,,
id,1021,,,,,,,,,
Names,m-Iodobenzylguanidine hemisulfate,Iobenguane,Metaiodobenzylguanidine,m-Iodobenzylguanidine,,,,,,
SMILES,c1cc(cc(c1)I)CN=C(N)N,,,,,,,,,
InChI,"InChI=1S/C8H10IN3/c9-7-3-1-2-6(4-7)5-12-8(10)11/h1-4H,5H2,(H4,10,11,12)",,,,,,,,,
InChIKey,PDWUPXJEEYOOTR-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,2-[(3-iodophenyl)methyl]guanidine,,,,,,,,,
PubChem ID,60860,,,,,,,,,
ChemSpider ID,54847,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.05,0.1,0.2,0.3,0.4,,,,,
log k,1.571508039,1.138735928,0.384768413,-0.245927577,-0.743299107,,,,,
,,,,,,,,,,
id,1024,,,,,,,,,
Names,Kenpaullone,9-Bromopaullone,,,,,,,,
SMILES,c1ccc2c(c1)-c3c(c4cc(ccc4[nH]3)Br)CC(=O)N2,,,,,,,,,
InChI,"InChI=1S/C16H11BrN2O/c17-9-5-6-14-11(7-9)12-8-15(20)18-13-4-2-1-3-10(13)16(12)19-14/h1-7,19H,8H2,(H,18,20)",,,,,,,,,
InChIKey,QQUXFYAWXPMDOE-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,"9-Bromo-7,12-dihydroindolo[3,2-d][1]benzazepin-6(5H)-one",,,,,,,,,
PubChem ID,3820,,,,,,,,,
ChemSpider ID,3688,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.3,0.4,0.5,0.6,,,,,,
log k,1.537301233,0.897345462,0.461182054,0.13430394,,,,,,
,,,,,,,,,,
id,1025,,,,,,,,,
Names,"1-[2-[4-(6-fluoro-1H-indol-3-yl)-3,6-dihydro-1(2H)-pyridinyl]ethyl]-5,6-dihydro-1H,4H-[1,2,5]thiadiazolo[4.3.2-ij]quinoline-2,2-dioxide",,,,,,,,,
SMILES,c1cc2c3c(c1)N(S(=O)(=O)N3CCC2)CCN4CCC(=CC4)c5c[nH]c6c5ccc(c6)F,,,,,,,,,
InChI,"InChI=1S/C24H25FN4O2S/c25-19-6-7-20-21(16-26-22(20)15-19)17-8-11-27(12-9-17)13-14-28-23-5-1-3-18-4-2-10-29(24(18)23)32(28,30)31/h1,3,5-8,15-16,26H,2,4,9-14H2",,,,,,,,,
InChIKey,BJIPVHLRWSDKOS-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,"1-{2-[4-(6-Fluoro-1H-indol-3-yl)-3,6-dihydro-1(2H)-pyridinyl]ethyl}-5,6-dihydro-1H,4H-[1,2,5]thiadiazolo[4,3,2-ij]quinoline 2,2-dioxide",,,,,,,,,
PubChem ID,4605800,,,,,,,,,
ChemSpider ID,3797242,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.2,0.3,0.4,,,,,,,
log k,2.107364556,0.996762433,-0.161133944,,,,,,,
,,,,,,,,,,
id,1026,,,,,,,,,
Names,Leflunomide,Arava,Leflunomidum,Lefunamide,,,,,,
SMILES,Cc1c(cno1)C(=O)Nc2ccc(cc2)C(F)(F)F,,,,,,,,,
InChI,"InChI=1S/C12H9F3N2O2/c1-7-10(6-16-19-7)11(18)17-9-4-2-8(3-5-9)12(13,14)15/h2-6H,1H3,(H,17,18)",,,,,,,,,
InChIKey,VHOGYURTWQBHIL-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,"5-methyl-N-[4-(trifluoromethyl)phenyl]-1,2-oxazole-4-carboxamide",,,,,,,,,
PubChem ID,3899,,,,,,,,,
ChemSpider ID,3762,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.3,0.4,0.5,0.6,,,,,,
log k,1.679172363,1.097331227,0.663012924,0.318427294,,,,,,
,,,,,,,,,,
id,1029,,,,,,,,,
Names,Idazoxan hydrochloride,Idazoxan,Idazoxane,Idazoxano,Idazoxanum,Idazoxane [French],,,,
SMILES,c1ccc2c(c1)OCC(O2)C3=NCCN3,,,,,,,,,
InChI,"InChI=1S/C11H12N2O2/c1-2-4-9-8(3-1)14-7-10(15-9)11-12-5-6-13-11/h1-4,10H,5-7H2,(H,12,13)",,,,,,,,,
InChIKey,HPMRFMKYPGXPEP-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,"2-(2,3-Dihydro-1,4-benzodioxin-2-yl)-4,5-dihydro-1H-imidazole",,,,,,,,,
PubChem ID,54459,,,,,,,,,
ChemSpider ID,49184,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.05,0.1,0.2,0.3,,,,,,
log k,0.838197486,0.401860964,-0.27231464,-0.631858678,,,,,,
,,,,,,,,,,
id,1068,,,,,,,,,
Names,S(+)-Ibuprofen,ibuprofen,Motrin,Brufen,Dolgit,,,,,
SMILES,CC(C)Cc1ccc(cc1)C(C)C(=O)O,,,,,,,,,
InChI,"InChI=1S/C13H18O2/c1-9(2)8-11-4-6-12(7-5-11)10(3)13(14)15/h4-7,9-10H,8H2,1-3H3,(H,14,15)",,,,,,,,,
InChIKey,HEFNNWSXXWATRW-UHFFFAOYSA-N,,,,,,,,,
IUPAC Name,2-[4-(2-methylpropyl)phenyl]propanoic acid,,,,,,,,,
PubChem ID,3672,,,,,,,,,
ChemSpider ID,3544,,,,,,,,,
Retention Data,,,,,,,,,,
concentration,0.05,0.1,0.2,0.3,,,,,,
log k,0.844241443,0.403091842,-0.266183322,-0.646922424,,,,,,
,,,,,,,,,,
id,1032,,,,,,,,,
Names,"1,5-Isoquinolinediol","1,5-Dihydroxyisoquinoline","Isoquinoline-1,5-diol","PARP Inhibitor IV, IQD",,,,,,
SMILES,c1cc2c(ccnc2O)c(c1)O,,,,,,,,,
InChI,"InChI=1S/C9H7NO2/c11-8-3-1-2-7-6(8)4-5-10-9(7)12/h1-5,11H,(H,10,12)",,,,,,,,,
